8 0 1 2 3 4 5 6 7 
0 -0.250977 -0.100977 0.199023 -0.100977 -0.250977 -0.325977 -0.363477 -0.382227 
1 -0.100977 0.199023 0.799023 0.199023 -0.100977 -0.250977 -0.325977 -0.363477 
2 0.199023 0.799023 1.999023 0.799023 0.199023 -0.100977 -0.250977 -0.325977 
3 -0.100977 0.199023 0.799023 0.199023 -0.100977 -0.250977 -0.325977 -0.363477 
4 -1.050977 -0.900977 -0.600977 -0.900977 -1.050977 -0.325977 -0.363477 -0.382227 
5 -0.399805 -0.398633 -0.396289 -0.391602 -0.382227 -0.363477 -0.382227 -0.391602 
6 -0.399805 -0.399805 -0.398633 -0.396289 -0.391602 -0.382227 -0.391602 -0.396289 
7 -0.399805 -0.399805 -0.399805 -0.398633 -0.396289 -0.391602 -0.396289 -0.398633 
